36173,36188,36234,36261,36281,36295,36271,36240,8896
36315,36339,36359,36381,36420,36447,36473,36492,12336
36503,36521,36538,36563,36591,36601,36613,36637,12322
36688,36692,36710,36718,36727,36746,36767,36818,12293
37047,37083,37128,37168,37192,37202,37205,37207,12300
37210,37207,37208,37209,37209,37208,37208,37209,12288
37212,37211,37209,37209,37210,37209,37210,37210,12418
37210,37210,37211,37208,37208,37209,37208,37209,12288
37209,37208,37207,37207,37206,37208,37208,37208,9344
37210,37207,37070,36908,36670,36614,36567,36903,9476
37208,37208,37213,37209,37211,37210,37209,37210,9672
37209,37208,37208,37210,37207,37207,37206,37223,9766
37261,37208,37208,37291,37352,37281,37249,37213,9864
37011,37018,37067,37161,37206,37207,37209,37207,9856
37208,37209,37209,37207,37208,37210,37209,37209,9913
37211,37210,37208,37211,37210,37207,37210,37208,10048
37206,37209,37206,37207,37206,37208,37311,37489,9984
37672,37685,37796,37856,37874,37888,37913,37937,12289
37987,38049,38089,38104,38083,38061,37946,37984,12320
38128,38143,38152,38176,38204,38229,38248,38269,12428
38286,38297,38312,38325,38350,38382,38413,38440,12298
38479,38507,38547,38622,38628,38685,38739,38836,12296
38863,38899,38928,38951,38989,38964,38916,38959,12292
39039,39034,39065,39099,39111,39162,39200,39227,12300
39277,39287,39307,39327,39348,39366,39388,39404,12592
39459,39471,39491,39512,39541,39533,39484,39406,12546
39502,39590,39694,39745,39927,40128,40280,40393,12369
40636,40673,40710,40712,40731,40774,40814,40845,12626
40915,40928,40954,40974,41001,41007,41029,41058,12317
41103,41118,41128,41145,41173,41183,41215,41246,12314
41297,41315,41338,41369,41390,41423,41449,41474,12866
41535,41545,41571,41598,41624,41649,41676,41706,12290
41800,41836,41849,41852,41855,41855,41855,41857,12544
41858,41857,41858,41857,41857,41858,41858,41860,12816
41868,41916,41965,41983,42021,42046,42070,42093,12438
42194,42222,42244,42276,42287,42306,42328,42353,12800
42399,42423,42439,42465,42485,42509,42533,42556,12902
42599,42613,42638,42658,42682,42701,42720,42745,14340
42792,42809,42837,42858,42875,42893,42911,42923,14362
42933,42938,42947,42959,42972,42996,43034,43066,14465
43115,43137,43153,43175,43192,43220,43240,43258,14530
43292,43302,43313,43334,43341,43350,43361,43357,13556
43287,43075,42965,42930,42889,42881,42833,42515,14337
42153,42015,41942,42497,42596,42703,42744,42774,14496
42813,42762,42683,42473,42083,42123,42162,42217,14362
42394,42480,42505,42532,42560,42579,42586,42600,14354
42631,42650,42668,42692,42710,42736,42758,42780,14400
42816,42830,42857,42889,42903,42910,42921,42925,14465
42935,42941,42945,42935,42987,43124,43303,43451,13824
43740,43784,43815,43895,43994,44069,44115,44121,13972
44135,44144,44159,44168,44179,44195,44211,44227,13833
44269,44283,44300,44323,44296,44238,44218,44254,13840
44388,44422,44393,44303,44221,44174,44036,43872,14604
43834,43661,43669,43758,44231,44459,44655,44860,14920
45175,45206,45232,45219,45231,45239,45231,45261,15119
45299,45311,45325,45341,45354,45367,45382,45393,15274
45414,45423,45432,45448,45464,45476,45488,45488,15298
45522,45552,45576,45589,45614,45619,45628,45628,15352
45663,45671,45674,45691,45704,45703,45710,45725,15371
45765,45780,45805,45822,45845,45872,45888,45905,15360
45949,45957,45970,45980,45987,45998,46008,46018,15369
46056,46072,46075,46087,46094,46103,46120,46130,15516
46110,46091,46115,46139,46134,46137,46164,46174,14986
46195,46172,46124,46098,46146,46188,46198,46210,14656
46241,46264,46282,46294,46312,46317,46330,46348,1
46378,46391,46411,46419,46437,46466,46481,46497,16
46507,46509,46513,46522,46530,46539,46551,46558,96
46594,46600,46615,46656,46726,46763,46780,46787,96
46835,46839,46860,46896,46949,46977,47002,47028,191
47097,47104,47116,47136,47146,47158,47171,47199,260
47238,47250,47271,47291,47295,47326,47351,47370,384
47401,47411,47429,47443,47462,47485,47505,47518,48
47572,47580,47598,47618,47642,47667,47690,47715,96
47784,47809,47830,47834,47836,47835,47835,47835,512
47837,47837,47838,47839,47841,47837,47839,47839,512
47838,47842,47847,47857,47876,47920,47946,47990,666
48076,48098,48121,48141,48166,48190,48209,48239,720
48303,48324,48348,48364,48383,48405,48431,48449,775
48501,48527,48547,48567,48584,48608,48632,48666,844
48718,48744,48770,48785,48811,48831,48847,48860,777
48898,48903,48923,48941,48965,48987,49016,49038,978
49094,49109,49138,49170,49195,49216,49240,49248,16384
49307,49326,49345,49369,49393,49408,49441,49455,16392
49503,49532,49550,49553,49578,49593,49603,49614,16433
49691,49720,49744,49773,49797,49816,49843,49868,16453
49868,49874,49944,50020,50076,50110,50135,50156,16713
50220,50249,50274,50290,50308,50326,50359,50387,16528
50432,50455,50471,50483,50502,50530,50561,50573,16400
50653,50688,50720,50734,50743,50752,50775,50790,16916
50854,50878,50901,50918,50953,50973,51008,51042,16908
51108,51136,51178,51208,51246,51280,51303,51335,16926
51412,51441,51464,51483,51496,51513,51526,51541,17280
51630,51660,51697,51719,51749,51780,51801,51836,17428
51905,51938,51969,51999,52035,52062,52100,52128,16384
52203,52239,52259,52287,52317,52347,52377,52420,16514
52492,52519,52549,52581,52616,52646,52671,52698,16674
52775,52805,52838,52853,52884,52914,52953,52986,16752
53078,53121,53149,53194,53234,53271,53294,53313,16896
53414,53437,53463,53491,53497,53484,53502,53568,16384
53671,53694,53737,53783,53825,53856,53842,53756,16896
53884,53943,53919,53830,53808,53869,53989,54090,16896
54171,54227,54262,54302,54352,54392,54449,54498,18445
54555,54600,54678,54703,54707,54721,54816,54879,18432
54971,55020,55058,55123,55186,55219,55280,55325,18772
55462,55519,55580,55650,55732,55799,55808,55809,18513
55812,55814,55814,55810,55818,55815,55819,55818,18436
55818,55819,55817,55821,55818,55820,55823,55820,18432
55816,55823,55823,55817,55823,55817,55817,55820,18433
55815,55815,55815,55817,55811,55811,55811,55809,18960
55946,55951,55963,55937,55963,56031,56089,56153,18949
56278,56350,56393,56441,56516,56578,56624,56669,18954
56764,56801,56845,56894,56957,57007,57063,57120,19232
57227,57264,57310,57356,57411,57455,57495,57534,16387
57632,57675,57712,57751,57798,57842,57880,57918,16396
58024,58062,58107,58151,58192,58232,58282,58311,16385
58372,58425,58461,58502,58525,58581,58610,58663,16515
58802,58828,58882,58928,58999,59085,59164,59200,16640
59288,59348,59443,59486,59515,59535,59554,59579,16962
59666,59715,59744,59783,59819,59867,59908,59948,20516
60038,60067,60104,60144,60187,60229,60273,60315,20484
60410,60449,60487,60525,60564,60607,60642,60691,20806
60761,60775,60808,60855,60885,60908,60931,60958,20928
61027,61047,61092,61116,61159,61204,61246,61282,20519
61376,61418,61472,61524,61576,61612,61667,61699,21124
61839,61888,61921,61942,61959,61976,61994,62003,20482
62011,62015,62041,62098,62156,62222,62268,62307,20736
62397,62433,62474,62501,62541,62587,62609,62657,20816
62744,62764,62772,62726,62707,62618,62518,62431,20497
62140,62010,62008,61946,61819,61653,61748,61758,21888
62067,52171,49280,56670,59678,61685,62562,63209,20502
63533,63598,63773,63833,63887,63913,63906,63858,20612
63452,62953,62074,60752,59815,62062,64506,64820,20494
64754,64564,64312,64326,64160,64081,64010,64026,20741
64074,64089,64107,64128,64149,64197,64244,64279,22528
64372,64364,64390,64424,64474,64554,64596,64677,22592
64770,64824,64856,64884,64932,65023,65091,65145,22528
64924,64597,64575,64598,64631,64780,65121,65522,22663
65535,65535,65535,65535,65535,65535,65535,65535,22853
65535,65535,65535,65535,65535,65535,65535,65535,22656
65535,65535,65535,65535,65535,65535,65535,65535,22729
65535,65535,65535,65535,65535,65535,65535,65535,22784
65535,65535,65535,65535,65535,65535,65535,65535,22960
65535,65535,65535,65535,65535,65535,65535,65535,22561
65535,65535,65535,65535,65535,65535,65535,65535,23168
65535,65535,65535,65535,65535,65535,65535,65535,23056
65535,65535,65535,65535,65535,65535,65535,65535,23296
65535,65535,65535,65535,65535,65535,65535,65535,23489
